cuda_device : 0
eos_m_token : EOS_M
beam_len_bonus : 0.6
mode : test
m : TSD
prev_z_method : separate
dataset : kvret
seed : 0
intent : all
vocab_size : 1400
embedding_size : 50
hidden_size : 50
split : None
lr : 5e-05
lr_decay : 0.5
vocab_path : ./vocab/vocab-kvret.pkl
train : ./data/kvret/kvret_train_public.json
dev : ./data/kvret/kvret_dev_public.json
test : ./data/kvret/kvret_test_public.json
entity : ./data/kvret/kvret_entities.json
glove_path : ./data/glove/glove.6B.50d.txt
batch_size : 32
degree_size : 5
z_length : 8
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 1
cuda : True
spv_proportion : 100
alpha : 0.0
max_ts : 40
early_stop_count : 3
new_vocab : True
model_path : models/kvret-rl.pkl
result_path : results/kvret.csv
teacher_force : 100
beam_search : False
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
38,0,car please send me the fastest route to go back home,EOS_Z1 traffic_info,home EOS_Z1,"there is traffic_info_SLOT but you should be able to reach there in traffic_info_SLOT , i sent it address on your screen , drive carefully !",taking you home .,12,5,True
127,0,get me direction to the nearest starbucks,EOS_Z1,EOS_Z1,"there is no starbucks nearby , but i 'm here to poi_SLOT .",there is no starbucks locally .,8,7,True
8,0,where doe my friend live ?,friend EOS_Z1,EOS_Z1,"your friend 's house is distance_SLOT away at address_SLOT , i sent it position on your screen",jill 's house is located distance_SLOT away at address_SLOT avenue .,7,12,True
206,0,"i 'm desiring to eat at some chinese restaurant , is there anything in this local area ?",chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,poi_SLOT is distance_SLOT away .,we 're distance_SLOT away from poi_SLOT : do you want to go there ?,19,15,True
168,0,i need a route to the shopping center with no traffic .,shopping center EOS_Z1 traffic_info,shopping center EOS_Z1,"the nearest shopping center is poi_SLOT , distance_SLOT away .",poi_SLOT is the only nearby shopping center .,13,9,True
219,0,set a reminder for the conference .,conference EOS_Z1,conference EOS_Z1,what time is your conference ?,what day and time is the conference,8,8,True
20,0,i need gas .,gas station EOS_Z1,gas EOS_Z1,there is a poi_SLOT distance_SLOT away .,poi_SLOT is distance_SLOT away .,5,6,True
184,0,find me the nearest gas station .,gas station EOS_Z1,gas station EOS_Z1,the nearest gas station is poi_SLOT at address_SLOT,the nearest gas station is located distance_SLOT away . need more info ?,8,14,True
288,0,what 's the weather like in grand rapid,grand rapid EOS_Z1,grand rapid EOS_Z1,in grand rapid is the temperature in the rapid,is there a specific day you would like me to check the weather in grand rapid for ?,9,19,True
264,0,closest coffee,coffee EOS_Z1,coffee EOS_Z1,there is a poi_SLOT distance_SLOT away .,"the closest coffee place is poi_SLOT but there is traffic_info_SLOT , would you like a different location ?",3,19,True
143,0,where is the closest tea house ?,tea EOS_Z1,tea EOS_Z1,poi_SLOT is distance_SLOT away .,poi_SLOT also serf tea . they are distance_SLOT away at address_SLOT,8,12,True
231,0,what is the address of my friend 's house ?,friend house EOS_Z1,friend EOS_Z1,"your friend 's house is distance_SLOT away at address_SLOT , i have a poi_SLOT distance_SLOT away and there is traffic_info_SLOT on the route .",poi_SLOT is at address_SLOT,11,5,True
7,0,give me direction to the closest grocery store,grocery store EOS_Z1,grocery store EOS_Z1,"the nearest grocery store is poi_SLOT , distance_SLOT away .",we 're distance_SLOT away from poi_SLOT but there is a traffic_info_SLOT,9,12,True
155,0,find the nearest hotel,EOS_Z1,EOS_Z1,"the nearest hotel is poi_SLOT , distance_SLOT away .","the nearest hotel is poi_SLOT , it 's distance_SLOT away . do you want it address ?",5,18,True
2,0,what 's the temperature going to be like on friday,friday EOS_Z1,friday EOS_Z1,what city would you like to know the weather for ?,what city should i find friday 's temperature for ?,11,11,True
297,0,i 'm in the <unk> for some tea can you show me direction to the nearest cafe,EOS_Z1,tea EOS_Z1,"the nearest cafe is poi_SLOT , distance_SLOT away at address_SLOT",here are direction to poi_SLOT .,18,7,True
274,0,please give the direction to a nearby hospital .,hospital EOS_Z1,hospital EOS_Z1,poi_SLOT is distance_SLOT away .,the only nearby hospital is poi_SLOT which is distance_SLOT away .,10,12,True
81,0,what is the weather going to be like tomorrow show me the 7 day forecast,EOS_Z1,tomorrow EOS_Z1,what city would you like the weather for ?,what city are you interested in ?,16,8,True
248,0,take me to the mall to buy some clothes,EOS_Z1,shopping center EOS_Z1,the nearest mall is distance_SLOT away . would you like direction there ?,poi_SLOT is the closest shopping center to you . would you like the address ?,10,16,True
70,0,pull up direction to 5672 barringer street,EOS_Z1,EOS_Z1,there is a traffic_info_SLOT but i 'm sorry but you should be able to reach it fast anyway,here are direction to address_SLOT,8,6,True
173,0,where are there chinese restaurant around ?,chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,poi_SLOT is distance_SLOT away .,there is a poi_SLOT and a poi_SLOT .,8,9,True
1,0,what gas station are here ?,gas station EOS_Z1,gas station EOS_Z1,poi_SLOT is distance_SLOT away .,there is a poi_SLOT .,7,6,True
91,0,"car i need to get to a gas station , please show me the nearest one",gas station EOS_Z1,gas station EOS_Z1,the nearest gas station is poi_SLOT at address_SLOT,there is poi_SLOT distance_SLOT away with traffic_info_SLOT on our way,17,11,True
196,0,i need a rest stop within a 2 mile radius .,rest stop EOS_Z1,rest stop EOS_Z1,poi_SLOT is distance_SLOT away .,there is a poi_SLOT one mile away .,12,9,True
238,1,poi_SLOT is distance_SLOT away . EOS_M please pick a quick route to go there,EOS_Z1,EOS_Z1,"setting navigation to address_SLOT , there is traffic_info_SLOT on the route .",navigating to poi_SLOT .,15,5,True
88,1,"navigating you to poi_SLOT . EOS_M thank you car , please pick the fastest route",EOS_Z1,EOS_Z1 traffic_info,there is traffic_info_SLOT on the route to poi_SLOT .,setting gps for fastest route with traffic_info_SLOT,16,8,True
233,1,there are the poi_SLOT and the poi_SLOT both distance_SLOT away : do you want me to flip a coin between them or will you pick where to go ? EOS_M let 's go at ravenswood shopping center and pick a route with no traffic please !,EOS_Z1,EOS_Z1,there is traffic_info_SLOT but you 're welcome !,navigating you to ravenswood shopping center .,47,8,True
125,1,"your conference is set for date_SLOT with your party_SLOT to agenda_SLOT . EOS_M great , and who all will be there ?",conference EOS_Z1 party,conference EOS_Z1 party,your conference is at time_SLOT with party_SLOT .,the conference is with your party_SLOT .,23,8,True
239,1,there is a poi_SLOT distance_SLOT away . EOS_M what is the address ?,grocery EOS_Z1,grocery EOS_Z1,poi_SLOT is at address_SLOT,poi_SLOT is located at address_SLOT with a traffic_info_SLOT .,14,10,True
113,1,what city are you inquiring about ? EOS_M i am in durham .,durham EOS_Z1 weather_attribute,durham EOS_Z1,"the weather in durham is weather_attribute_SLOT , and weather_attribute_SLOT on monday , weather_attribute_SLOT on saturday , weather_attribute_SLOT on friday , weather_attribute_SLOT on friday , weather_attribute_SLOT on friday , weather_attribute_SLOT on friday , weather_attribute_SLOT on friday , weather_attribute_SLOT on friday ,",what would you like to know about the weather in durham ?,14,13,True
86,1,the nearest starbucks is distance_SLOT away . there is a road block on it way so i already sent on your screen another route to reach faster EOS_M is is the quickest one available ? i really need my morning coffee !,coffee EOS_Z1,EOS_Z1,there is a poi_SLOT distance_SLOT away and poi_SLOT is distance_SLOT away with traffic_info_SLOT .,"yes , it is , hope you can have your coffee soon !",43,14,True
202,1,there is no starbucks listed locally but i have another coffee shop listed would you like the address to it ? EOS_M yes please .,EOS_Z1 poi,EOS_Z1 poi,the poi_SLOT is distance_SLOT away at address_SLOT,"then let 's go at poi_SLOT , address_SLOT",26,9,True
71,1,taking you home . EOS_M what is my address ?,home EOS_Z1,home EOS_Z1,your home is at 10ames street .,"your address is address_SLOT , we 're distance_SLOT away from home now",11,13,True
5,1,"home is where is your heart is , at address_SLOT EOS_M okay , how far away am i and send me the quickest route",home EOS_Z1,home EOS_Z1,there is traffic_info_SLOT on the route to poi_SLOT .,you are distance_SLOT away from home with traffic_info_SLOT noted .,25,11,True
203,1,"there is no starbucks close but there is two others ; one is poi_SLOT that is distance_SLOT away and the other is poi_SLOT which is distance_SLOT away . which one do you want ? EOS_M let 's go at cafe venetia please , send the address on my screen and pich the quickest route",EOS_Z1,EOS_Z1,"the address is address_SLOT , i sent it on your screen , drive carefully !",cafe venetia is located at address_SLOT with traffic_info_SLOT . is that going to be okay ?,55,17,True
51,1,poi_SLOT is the only chinese restaurant but here is traffic_info_SLOT . EOS_M send me the address anyway .,chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,poi_SLOT is located at address_SLOT,poi_SLOT is at address_SLOT,19,5,True
276,1,we are distance_SLOT away from town and county shopping center . doe it sound good to you ? EOS_M is the route to town and county shopping center the fastest ?,shopping EOS_Z1,EOS_Z1,"the closest shopping center is poi_SLOT , it is distance_SLOT away with traffic_info_SLOT .",yes it is .,32,5,True
38,1,taking you home . EOS_M what is the address ?,EOS_Z1,home EOS_Z1,"the address is address_SLOT , i sent it on your screen",home is address_SLOT anything else i can help you with ?,11,12,True
127,1,there is no starbucks locally . EOS_M any coffee shop locally ?,EOS_Z1,coffee EOS_Z1,"there is poi_SLOT distance_SLOT away , it 's distance_SLOT away .",poi_SLOT is distance_SLOT away at 145amherst st. with traffic_info_SLOT .,13,11,True
8,1,jill 's house is located distance_SLOT away at address_SLOT avenue . EOS_M,friend EOS_Z1,EOS_Z1,happy to help,sorry i did n't get that .,13,8,True
206,1,"we 're distance_SLOT away from poi_SLOT : do you want to go there ? EOS_M yes , please , and pick a route to avoid all heavy traffic",chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,there is traffic_info_SLOT on the route to poi_SLOT .,taking you to pf chang .,29,7,True
168,1,poi_SLOT is the only nearby shopping center . EOS_M what doe the traffic look like ?,shopping center EOS_Z1 traffic_info,shopping center EOS_Z1 traffic_info,there is traffic_info_SLOT on the route to poi_SLOT .,there is a traffic_info_SLOT poi_SLOT .,17,7,True
219,1,what day and time is the conference EOS_M it is on august 14th at 4pm,conference ; 4pm EOS_Z1,conference ; 4pm EOS_Z1,"okay , setting a reminder for your conference at 4pm on the conference at 4pm .",i have that conference set up for you to be reminded of . is there anything else you need ?,16,21,True
20,1,poi_SLOT is distance_SLOT away . EOS_M what is the address ?,gas station EOS_Z1,gas EOS_Z1,poi_SLOT is located at address_SLOT,poi_SLOT is at address_SLOT,12,5,True
184,1,"the nearest gas station is located distance_SLOT away . need more info ? EOS_M please pick the quickest route to get there , thank you !",gas station EOS_Z1,gas station EOS_Z1,setting navigation to quickest route .,setting gps for quickest route to poi_SLOT gas station now .,27,12,True
288,1,is there a specific day you would like me to check the weather in grand rapid for ? EOS_M i would like to know the weather for friday .,grand rapid ; friday EOS_Z1,grand rapid ; friday EOS_Z1 weather_attribute,"grand rapid , will be weather_attribute_SLOT on friday , and temperature_SLOT on friday , and temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT",grand rapid on friday will be weather_attribute_SLOT between temperature_SLOT .,30,11,True
264,1,"the closest coffee place is poi_SLOT but there is traffic_info_SLOT , would you like a different location ? EOS_M is there any available ?",coffee EOS_Z1,coffee EOS_Z1,there is a traffic_info_SLOT but you 're welcome .,poi_SLOT at address_SLOT is distance_SLOT away with traffic_info_SLOT,25,9,True
143,1,poi_SLOT also serf tea . they are distance_SLOT away at address_SLOT EOS_M how 's the traffic ?,tea EOS_Z1 traffic_info,tea EOS_Z1 traffic_info,there is traffic_info_SLOT on the route to poi_SLOT .,traffic_info_SLOT is listed to poi_SLOT .,18,7,True
231,1,poi_SLOT is at address_SLOT EOS_M get me the address to my friend house nearest my current location .,friend house EOS_Z1,friend house EOS_Z1,your friend 's house is distance_SLOT away at address_SLOT,taking you to jack 's house .,19,8,True
7,1,we 're distance_SLOT away from poi_SLOT but there is a traffic_info_SLOT EOS_M what is the next closest location ?,grocery store EOS_Z1,grocery store EOS_Z1,"the closest is on the address_SLOT , and it will be temperature_SLOT on monday , and there is traffic_info_SLOT on the way",i 'm sorry but there are no other option nearby,20,11,True
155,1,"the nearest hotel is poi_SLOT , it 's distance_SLOT away . do you want it address ? EOS_M yes sound great .",EOS_Z1 poi,EOS_Z1,poi_SLOT is located at address_SLOT,"address_SLOT , there is traffic_info_SLOT and you should arrive in a couple minute",23,14,True
2,1,what city should i find friday 's temperature for ? EOS_M alhambra,friday ; alhambra EOS_Z1,friday ; alhambra EOS_Z1,"in alhambra , it will be weather_attribute_SLOT , and weather_attribute_SLOT , and weather_attribute_SLOT on friday , and temperature_SLOT on monday , temperature_SLOT on friday , and temperature_SLOT on friday , and temperature_SLOT on friday , and temperature_SLOT on friday ,",on friday there will be weather_attribute_SLOT in alhambra,13,9,True
297,1,here are direction to poi_SLOT . EOS_M hope it doe n't have any traffic .,EOS_Z1 traffic_info,tea EOS_Z1 traffic_info,there is traffic_info_SLOT to poi_SLOT .,"unfortunately there is traffic_info_SLOT but it 's just distance_SLOT away , you should be able to reach it quickly anyway",16,21,True
274,1,the only nearby hospital is poi_SLOT which is distance_SLOT away . EOS_M and how is the traffic ?,hospital EOS_Z1 traffic_info,hospital EOS_Z1 poi traffic_info,there is traffic_info_SLOT on the route to poi_SLOT .,there is currently a traffic_info_SLOT on the distance_SLOT route to poi_SLOT .,19,13,True
81,1,what city are you interested in ? EOS_M fresno : there will be hail tomorrow ?,hail ; tomorrow ; fresno EOS_Z1,tomorrow ; hail ; fresno EOS_Z1 weather_attribute,it will not be hail in fresno tomorrow .,tomorrow in fresno it will weather_attribute_SLOT,17,7,True
248,1,poi_SLOT is the closest shopping center to you . would you like the address ? EOS_M yes .,EOS_Z1 poi,shopping center EOS_Z1,the poi_SLOT is located at address_SLOT,"we 're going to address_SLOT , there is traffic_info_SLOT but it 's just distance_SLOT away",19,16,True
70,1,"here are direction to address_SLOT EOS_M pick a route with no traffic and let 's go there , thank you !",EOS_Z1,EOS_Z1 traffic_info,there is traffic_info_SLOT on the route to poi_SLOT .,"the only route ha traffic_info_SLOT , is that alright ?",22,11,True
173,1,there is a poi_SLOT and a poi_SLOT . EOS_M whichever is the fastest to get to .,chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,poi_SLOT is distance_SLOT away with traffic_info_SLOT .,that would be poi_SLOT,18,5,True
1,1,there is a poi_SLOT . EOS_M that 's good ! please pick the quickest route to get there and avoid all heavy traffic !,gas station EOS_Z1,gas station EOS_Z1,setting navigation to quickest route .,taking you to poi_SLOT .,25,6,True
91,1,"there is poi_SLOT distance_SLOT away with traffic_info_SLOT on our way EOS_M alright , where is it located ?",gas station EOS_Z1,gas station EOS_Z1,poi_SLOT is distance_SLOT away .,poi_SLOT is at address_SLOT,19,5,True
196,1,there is a poi_SLOT one mile away . EOS_M what is the address ?,rest stop EOS_Z1,rest stop EOS_Z1,poi_SLOT is at address_SLOT,poi_SLOT address_SLOT,15,3,True
238,2,navigating to poi_SLOT . EOS_M thanks ! what is the address ?,EOS_Z1,EOS_Z1,poi_SLOT is located at address_SLOT,the address is address_SLOT real,13,6,True
88,2,setting gps for fastest route with traffic_info_SLOT EOS_M sound great and can you tell me the address ?,EOS_Z1,EOS_Z1,"the address is address_SLOT , i sent it on your screen , drive carefully !","the address is address_SLOT , i sent it on your screen",19,12,True
233,2,navigating you to ravenswood shopping center . EOS_M what 's the address ?,EOS_Z1,EOS_Z1,"the address is address_SLOT , i sent it on your screen",the address to ravenswood shopping center is address_SLOT,14,9,True
125,2,the conference is with your party_SLOT . EOS_M thanks .,conference EOS_Z1,conference EOS_Z1,you are welcome .,you 're welcome . do n't forget it 's held in room_SLOT .,11,14,True
239,2,"poi_SLOT is located at address_SLOT with a traffic_info_SLOT . EOS_M ouch , this sound awful.. but patience , please set the gps to go there",grocery EOS_Z1,grocery EOS_Z1,"setting navigation to address_SLOT , and there is traffic_info_SLOT .","i sent the fastest route on your gps , drive carefully !",26,13,True
113,2,what would you like to know about the weather in durham ? EOS_M will there be a blizzard ?,durham ; blizzard EOS_Z1 weather_attribute,durham ; blizzard EOS_Z1,durham is weather_attribute_SLOT in durham,the weekly forecast doe not show that there will be a blizzard in durham this week .,20,18,True
86,2,"yes , it is , hope you can have your coffee soon ! EOS_M where is the starbucks ?",coffee EOS_Z1,coffee EOS_Z1,there is no starbucks nearby .,the starbucks is located at address_SLOT setting navigation now .,20,11,True
202,2,"then let 's go at poi_SLOT , address_SLOT EOS_M okay thank you .",EOS_Z1,coffee EOS_Z1,you 're welcome !,the destination is distance_SLOT away in traffic_info_SLOT .,14,9,True
71,2,"your address is address_SLOT , we 're distance_SLOT away from home now EOS_M set gps for a route home with zero to no traffic .",home EOS_Z1,home EOS_Z1,"there is traffic_info_SLOT on the route home , but you should be able to reach there ?",your gps ha been set for home .,26,9,True
5,2,you are distance_SLOT away from home with traffic_info_SLOT noted . EOS_M thank you very much car !,home EOS_Z1,home EOS_Z1,you 're welcome !,you are welcome driver !,18,6,True
203,2,cafe venetia is located at address_SLOT with traffic_info_SLOT . is that going to be okay ? EOS_M yes . set gps for the quickest route now .,EOS_Z1,EOS_Z1,there is traffic_info_SLOT on the route to poi_SLOT .,"i sent the info on your screen , drive carefully !",28,12,True
51,2,"poi_SLOT is at address_SLOT EOS_M please pick a route with no traffic to get there , thanks !",chinese restaurant EOS_Z1,chinese restaurant EOS_Z1 traffic_info,there is traffic_info_SLOT on the route to poi_SLOT .,there will be traffic_info_SLOT sorry .,19,7,True
276,2,yes it is . EOS_M give me the address .,shopping EOS_Z1,EOS_Z1,"the address is address_SLOT , i sent it on your screen",poi_SLOT is located at address_SLOT,11,6,True
38,2,"home is address_SLOT anything else i can help you with ? EOS_M please send me the fastest route on screen and let 's go there , thank you !",home EOS_Z1,home EOS_Z1,"there is traffic_info_SLOT on the route home , and you 're welcome !","got it , will do !",30,7,True
127,2,"poi_SLOT is distance_SLOT away at 145amherst st. with traffic_info_SLOT . EOS_M ok , please give me the direction via the fastest route .",EOS_Z1,coffee EOS_Z1,"there is traffic_info_SLOT but i sent the info on your screen , drive carefully !",the current route is the fastest one i can find,24,11,True
8,2,"sorry i did n't get that . EOS_M i wa thinking about something that happened to jill yesterday , long story.. please pick a quick route to get there , thank you !",friend EOS_Z1,EOS_Z1,setting navigation to address_SLOT now .,the quickest route is address_SLOT ave. at distance_SLOT . we will be there shortly .,34,16,True
206,2,taking you to pf chang . EOS_M what is the address ?,chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,poi_SLOT is at address_SLOT,the addres of p.f.changs is address_SLOT real,13,8,True
168,2,"there is a traffic_info_SLOT poi_SLOT . EOS_M ouch , patience , please pick the route with least traffic and let 's go there , thank you !",shopping center EOS_Z1,shopping center EOS_Z1,setting navigation to address_SLOT now .,the route to address_SLOT set to the quickest possible .,28,11,True
219,2,i have that conference set up for you to be reminded of . is there anything else you need ? EOS_M make sure you add the executive team to that reminder .,conference ; 4pm EOS_Z1,conference ; 4pm ; executive team EOS_Z1,the conference is at 4pm .,your reminder for the conference with the executive team on august the 14th at 4pm is all set .,33,20,True
20,2,poi_SLOT is at address_SLOT EOS_M can i have some route detail ? i would like to avoid any heavy traffic there,gas station EOS_Z1 traffic_info,gas EOS_Z1,there is traffic_info_SLOT on the route to poi_SLOT .,"i sent the best possible route on screen but there will be heavy traffic anyway , i 'm sorry",22,20,True
184,2,setting gps for quickest route to poi_SLOT gas station now . EOS_M display address on screen please .,gas station EOS_Z1,gas station EOS_Z1,"the navigation is address_SLOT , i sent the route on your screen , drive carefully !",poi_SLOT is located at address_SLOT,19,6,True
288,2,grand rapid on friday will be weather_attribute_SLOT between temperature_SLOT . EOS_M thank you .,grand rapid ; friday EOS_Z1,grand rapid ; friday EOS_Z1,you 're welcome !,you are welcome .,15,5,True
264,2,poi_SLOT at address_SLOT is distance_SLOT away with traffic_info_SLOT EOS_M please direct me there via the shortest distance .,coffee EOS_Z1,coffee EOS_Z1,setting navigation to address_SLOT now .,sending you direction now .,19,6,True
143,2,"traffic_info_SLOT is listed to poi_SLOT . EOS_M sound good , let 's get going .",tea EOS_Z1,tea EOS_Z1,"navigation is set for poi_SLOT , at address_SLOT",displaying direction now .,16,5,True
231,2,taking you to jack 's house . EOS_M set the gps for the quickest route possible .,friend house EOS_Z1,friend house EOS_Z1,"gps is set for poi_SLOT , at address_SLOT","i sent all the info on your screen , drive carefully !",18,13,True
7,2,"i 'm sorry but there are no other option nearby EOS_M ok , well make a route to the willow market then , try to avoid the car accident .",grocery store EOS_Z1,grocery store EOS_Z1,setting navigation to address_SLOT now .,"ok driver , making a route to willow market and avoiding the car accident .",31,16,True
155,2,"address_SLOT , there is traffic_info_SLOT and you should arrive in a couple minute EOS_M set my gps for the quickest route possible please .",EOS_Z1,EOS_Z1,"the gps is address_SLOT , i sent the info on your screen , drive carefully !","i picked the best route for you , drive carefully !",25,12,True
2,2,on friday there will be weather_attribute_SLOT in alhambra EOS_M and the temperature ?,friday ; alhambra EOS_Z1,friday ; alhambra EOS_Z1,"alhambra , it will be weather_attribute_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday , temperature_SLOT on friday",it will be between temperature_SLOT in alhambra on friday .,14,11,True
297,2,"unfortunately there is traffic_info_SLOT but it 's just distance_SLOT away , you should be able to reach it quickly anyway EOS_M what is the address ?",EOS_Z1,tea EOS_Z1,poi_SLOT is located at address_SLOT,address_SLOT is the location of poi_SLOT .,27,8,True
274,2,there is currently a traffic_info_SLOT on the distance_SLOT route to poi_SLOT . EOS_M could you give me the address and direction via a quick route ?,hospital EOS_Z1,hospital EOS_Z1,"the address is address_SLOT real , i sent the route on your screen",the only route to stanford is reporting a road block but i am finding you the quickest route to address_SLOT real .,27,23,True
81,2,tomorrow in fresno it will weather_attribute_SLOT EOS_M so no hail tomorrow in fresno ?,hail ; tomorrow ; fresno EOS_Z1,tomorrow ; hail ; fresno EOS_Z1 weather_attribute,it will not be hail in fresno tomorrow .,"no hail in fresno , tomorrow there will be weather_attribute_SLOT",15,11,True
248,2,"we 're going to address_SLOT , there is traffic_info_SLOT but it 's just distance_SLOT away EOS_M i wish to find a route with no traffic but it 's okay , please send the info on the gps , thanks !",EOS_Z1,shopping center EOS_Z1,there is traffic_info_SLOT on the route to poi_SLOT .,sending the address for the poi_SLOT at address_SLOT to your gps .,41,13,True
70,2,"the only route ha traffic_info_SLOT , is that alright ? EOS_M yes , patience , i need to get there anyway.. thank you car , send the info on my screen please !",EOS_Z1,certain address EOS_Z1,"you 're welcome , i sent the info on your screen , drive carefully !",directing to address_SLOT now .,34,6,True
173,2,that would be poi_SLOT EOS_M what is the address ?,chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,poi_SLOT is located at address_SLOT,poi_SLOT is at address_SLOT,11,5,True
1,2,taking you to poi_SLOT . EOS_M what is the address ?,gas station EOS_Z1,gas station EOS_Z1,poi_SLOT is at address_SLOT,address_SLOT is the address for poi_SLOT gas station,12,9,True
91,2,poi_SLOT is at address_SLOT EOS_M please pick the fastest route to get there,gas station EOS_Z1,gas station EOS_Z1,setting navigation to quickest route .,"there is traffic_info_SLOT on our way , i sent the route on your screen",14,15,True
196,2,poi_SLOT address_SLOT EOS_M set gps for shortest route .,rest stop EOS_Z1,rest stop EOS_Z1,"gps is set for poi_SLOT , and you 're welcome !",gps set for shortest route .,10,7,True
238,3,the address is address_SLOT real EOS_M ok set the gps please . thanks for the help .,EOS_Z1,EOS_Z1,"gps is set for poi_SLOT , at address_SLOT","you 're welcome , happy to be of assistance .",18,11,True
88,3,"the address is address_SLOT , i sent it on your screen EOS_M awesome , goodbye .",EOS_Z1,EOS_Z1,you 're welcome,you 're welcome and we should be there soon .,17,11,True
233,3,the address to ravenswood shopping center is address_SLOT EOS_M thanks so much for all your help .,EOS_Z1,EOS_Z1,you 're welcome !,good day !,18,4,True
125,3,you 're welcome . do n't forget it 's held in room_SLOT . EOS_M thank you .,conference EOS_Z1,conference EOS_Z1,you 're welcome !,no problem,18,3,True
239,3,"i sent the fastest route on your gps , drive carefully ! EOS_M thank you car !",grocery EOS_Z1,grocery EOS_Z1,you 're welcome !,you 're welcome !,18,5,True
113,3,the weekly forecast doe not show that there will be a blizzard in durham this week . EOS_M thanks .,durham ; blizzard EOS_Z1,durham ; blizzard EOS_Z1,you 're welcome .,not a problem .,21,5,True
86,3,the starbucks is located at address_SLOT setting navigation now . EOS_M thank you .,coffee EOS_Z1,coffee EOS_Z1,you 're welcome !,"you 're welcome ; drive safely , and enjoy .",15,11,True
202,3,"the destination is distance_SLOT away in traffic_info_SLOT . EOS_M please set the gps to avoid all heavy traffic and let 's go there , thank you !",EOS_Z1,coffee EOS_Z1,"setting navigation to address_SLOT , drive carefully !",you are welcome !,28,5,True
71,3,your gps ha been set for home . EOS_M thank you,home EOS_Z1,home EOS_Z1,you 're welcome !,"you 're welcome , happy to help .",12,9,True
5,3,you are welcome driver ! EOS_M no response needed,home EOS_Z1,home EOS_Z1,"there is a traffic_info_SLOT , i 'm here to assist you !",glad to help,10,4,True
203,3,"i sent the info on your screen , drive carefully ! EOS_M thanks",EOS_Z1,EOS_Z1,you 're welcome !,you 're welcome !,14,5,True
51,3,"there will be traffic_info_SLOT sorry . EOS_M that is ok , thank you .",chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,you 're welcome !,you 're welcome !,15,5,True
276,3,poi_SLOT is located at address_SLOT EOS_M thanks .,shopping EOS_Z1,EOS_Z1,you 're welcome !,have a good day .,9,6,True
38,3,"got it , will do ! EOS_M thanks for all your help .",home EOS_Z1,home EOS_Z1,you 're welcome !,you 're welcome . i am always happy to help .,14,12,True
127,3,"the current route is the fastest one i can find EOS_M great , thank you",EOS_Z1,coffee EOS_Z1,you 're welcome !,you 're welcome !,16,5,True
8,3,the quickest route is address_SLOT ave. at distance_SLOT . we will be there shortly . EOS_M thank you !,friend EOS_Z1,EOS_Z1,you 're welcome !,you 're welcome !,20,5,True
206,3,"the addres of p.f.changs is address_SLOT real EOS_M sound good , set the navigation there please .",chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,"navigation set , have a great day .","navigation set , we should arrive shortly .",18,9,True
168,3,the route to address_SLOT set to the quickest possible . EOS_M thank you car !,shopping center EOS_Z1,shopping center EOS_Z1,you 're welcome !,you 're welcome !,16,5,True
219,3,your reminder for the conference with the executive team on august the 14th at 4pm is all set . EOS_M thanks .,conference ; 4pm EOS_Z1,conference ; 4pm ; executive team EOS_Z1,you are welcome .,you are welcome,23,4,True
20,3,"i sent the best possible route on screen but there will be heavy traffic anyway , i 'm sorry EOS_M it 's okay , thank you car !",gas station EOS_Z1,gas EOS_Z1,you 're welcome !,you 're welcome !,29,5,True
184,3,poi_SLOT is located at address_SLOT EOS_M thanks for the information .,gas station EOS_Z1,gas station EOS_Z1,you 're welcome !,"you 're welcome , glad i could help .",12,10,True
288,3,you are welcome . EOS_M thanks again !,grand rapid ; friday ; friday EOS_Z1,grand rapid ; friday EOS_Z1,you 're welcome,you 're welcome .,9,5,True
264,3,sending you direction now . EOS_M thank you car !,coffee EOS_Z1,coffee EOS_Z1,you 're welcome !,you 're welcome,11,4,True
143,3,displaying direction now . EOS_M thanks for the help .,tea EOS_Z1,tea EOS_Z1,you 're welcome !,"you 're welcome ; drive safely , and enjoy .",11,11,True
231,3,"i sent all the info on your screen , drive carefully ! EOS_M thanks !",friend house EOS_Z1,friend house EOS_Z1,you 're welcome !,anytime !,16,3,True
