cuda_device : 2
eos_m_token : EOS_M
beam_len_bonus : 0.6
mode : test
m : TSD
prev_z_method : separate
seed : 0
vocab_size : 800
embedding_size : 50
hidden_size : 50
split : (3, 1, 1)
lr : 0.0002
lr_decay : 0.5
vocab_path : ./vocab/vocab-camrest.pkl
data : ./data/CamRest676/CamRest676.json
entity : ./data/CamRest676/CamRestOTGY.json
db : ./data/CamRest676/CamRestDB.json
glove_path : ./data/glove/glove.6B.50d.txt
batch_size : 32
z_length : 8
degree_size : 5
layer_num : 1
dropout_rate : 0.5
epoch_num : 100
rl_epoch_num : 2
cuda : True
spv_proportion : 100
max_ts : 40
early_stop_count : 1
new_vocab : True
model_path : models/camrest-rl.pkl
result_path : ./results/camrest-rl.csv
teacher_force : 100
beam_search : True
beam_size : 10
sampling : False
use_positional_embedding : False
unfrz_attn_epoch : 0
skip_unsup : False
truncated : False
pretrain : False
START_CSV_SECTION
dial_id,turn_num,user,generated_bspan,bspan,generated_response,response,u_len,m_len,supervised
553,0,i 'm looking for a moderately priced restaurant in the east part of town .,moderate east EOS_Z1,moderate east EOS_Z1,<go> there are two restaurants in the east part of town . do you have a preference ?,"i would recommend you name_SLOT , an food_SLOT place in the east with moderate price range .",16,18,True
552,0,i am looking for a moderately priced restaurant in the south part of town .,moderate south EOS_Z1,moderate south EOS_Z1,<go> there are two restaurants in the south part of town . do you have a preference ?,name_SLOT is a moderately priced restaurant that 's in the south part of town .,16,16,True
546,0,i want some mexican food .,mexican EOS_Z1,mexican EOS_Z1,<go> name_SLOT is a mexican restaurant in the area_SLOT part of town .,the only listing for mexican food is name_SLOT . how else may i assist you ?,7,17,True
598,0,"hello , i am looking for a venetian restaurant in the centre of town .",venetian centre EOS_Z1,venetian centre EOS_Z1,<go> there are no venetian restaurants in the centre .,there are no restaurants serving venetian food in the centre part of town . would you like me to check another part of town ?,16,26,True
629,0,i am looking for a restaurnt in the west end that is n't too high priced .,moderate west EOS_Z1,moderate west EOS_Z1,<go> name_SLOT is a moderately priced restaurant in the west part of town .,name_SLOT ?,18,3,True
673,0,i am looking for a restaurant that serves moroccan food and is moderately priced .,moroccan moderate EOS_Z1,moroccan moderate EOS_Z1,<go> there are no restaurants matching your request . would you like to try something else ?,which area would you like ?,16,7,True
547,0,i want to find a cheap restaurant and serves australasian food .,australasian cheap EOS_Z1,australasian cheap EOS_Z1,"<go> i 'm sorry , there are no restaurants matching your request . would you like to try something else ?",there are no restaurants serving australasian food . would you like something else ?,13,15,True
646,0,i am looking for a restaurant in the west part of town .,west EOS_Z1,west EOS_Z1,<go> there are several restaurants in the west part of town . do you have a preference for the type of food ?,"name_SLOT is in the west part of town , and it serves food_SLOT food .",14,16,True
607,0,hi . can you tell me if any restaurants in the area serve halal food ?,halal EOS_Z1,halal EOS_Z1,"<go> i 'm sorry , there are no restaurants serving halal food .","i apologize , there are no restaurants in the area that serve halal food . would you like another type of food ?",17,24,True
675,1,there are no restaurants serving indonesian food in the north part of town . would you like me to look in another part of town ? EOS_M what about italian food ?,italian north EOS_Z1,italian north EOS_Z1,<go> name_SLOT is an italian restaurant in the north part of town . would you like their phone number ?,name_SLOT is a restaurant serving italian food in the north part of town . would you like any additional information ?,33,22,True
551,1,i do n't see any indonesian restaurants at all . would you like me to look for a different type of restaurant in the east ? EOS_M how about a chinese restaurant in the north ?,chinese north EOS_Z1,chinese north EOS_Z1,<go> name_SLOT is a chinese restaurant in the north part of town .,there are three chinese restaurants in the north . are you looking for a specific price range ?,37,19,True
548,1,name_SLOT is in the area_SLOT part of town and in the moderate price range . EOS_M is there anything else ? give me the address and postcode please .,european moderate EOS_Z1 address postcode,european moderate EOS_Z1 address postcode,<go> name_SLOT is located at address_SLOT and their postcode is postcode_SLOT . their phone number is postcode_SLOT . is there anything else i can help you with ?,there is also the name_SLOT also has pricerange_SLOT european food in the area_SLOT area at address_SLOT postal code postcode_SLOT,30,20,True
561,1,what kind of food would like ? EOS_M any,cheap north EOS_Z1,cheap north EOS_Z1,<go> name_SLOT is an cheap restaurant in the north part of town . would you like their phone number ?,name_SLOT serves food_SLOT food in the cheap price range and is in the north part of town .,10,19,True
603,1,what kind of food would you like to have ? EOS_M any kind of food will be fine as long as it is moderately priced and in the north part of town .,moderate north EOS_Z1,moderate north EOS_Z1,<go> name_SLOT is a food_SLOT restaurant in the north part of town .,"name_SLOT is in the north part of town , and is moderately priced . it serves food_SLOT food .",34,20,True
588,1,there are no restaurants serving persian food in the centre part of town . EOS_M i would like a thai restaurant then .,thai centre EOS_Z1,thai centre EOS_Z1,<go> name_SLOT is a thai restaurant in the centre of town . would you like their phone number ?,i see several options for thai food in the city centre . would you like to narrow them down by price ?,24,23,True
639,1,"there are several restaurants serving european food . would you like the area_SLOT , center or area_SLOT part of town ? EOS_M i dont really care .",european EOS_Z1,european EOS_Z1,<go> name_SLOT is a european restaurant in the area_SLOT part of town . would you like their phone number ?,which price range are you looking for ?,28,9,True
586,1,there is no expensive restaurant that serves russian food can i help you with anything else EOS_M yes do you have british type food ?,british expensive EOS_Z1,british expensive EOS_Z1,<go> name_SLOT serves british food,"yes , there are 6 options . does the part of town matter ?",26,15,True
612,1,"the name_SLOT is in the north part of town and is in the moderate price range . EOS_M no i am not interested in the golden wok , is there anything else ?",moderate north EOS_Z1,moderate north EOS_Z1,<go> name_SLOT is a food_SLOT restaurant in the north part of town . would you like more information ?,name_SLOT is also located in the north and moderately priced . it serves food_SLOT food .,34,17,True
567,1,i found two moderately priced restaurants in the south part of town . would you prefer food_SLOT or food_SLOT food ? EOS_M italian food,italian moderate south EOS_Z1,italian moderate south EOS_Z1,<go> name_SLOT is an italian restaurant in the south part of town . would you like their phone number ?,name_SLOT is a nice italian restaurant in the moderate price range and it is in the south .,25,19,True
672,1,there are no scandinavian restaurants in the south part of town . EOS_M how about italian food ?,italian south EOS_Z1,italian south EOS_Z1,<go> name_SLOT serves italian food . would you like their phone number ?,"yes , we have two italian restaurants in the south area . would you prefer the pricerange_SLOT priced or the pricerange_SLOT one ?",19,24,True
571,1,name_SLOT is a french restaurant in the city area_SLOT and is in the expensive price range . EOS_M could you please find me a different restaurant ?,french expensive EOS_Z1,french expensive EOS_Z1,<go> name_SLOT is a french restaurant in the area_SLOT part of town . would you like their phone number ?,another option is name_SLOT . would you like more information on that restaurant ?,28,15,True
597,1,"i 'm sorry , but there are no restaurants serving canapes food in the east part of town . EOS_M then could you recommend a chinese restaurant ?",chinese east EOS_Z1,chinese east EOS_Z1,<go> name_SLOT is a chinese restaurant in the east part of town . would you like their phone number ?,name_SLOT is a chinese restaurant in the east part of town .,29,13,True
580,1,what price range are you looking for ? EOS_M any price range will do .,corsica centre EOS_Z1,corsica centre EOS_Z1,<go> name_SLOT is a corsica restaurant in the centre part of town .,"there are no restaurants available matching your criteria . would you like to try a different area , price range , or food type ?",16,26,True
562,1,there are no welsh restaurants in the north of town . would you like something else ? EOS_M italian,italian north EOS_Z1,italian north EOS_Z1,<go> name_SLOT is an italian restaurant in the north part of town . would you like their phone number ?,name_SLOT would be your only option in the north . would you like their address and phone number ?,20,20,True
615,1,name_SLOT is in the moderate price range and is in the north area of town . EOS_M is there anything else in the expensive range in the north area of town ?,moderate north EOS_Z1,expensive north EOS_Z1,<go> name_SLOT is a food_SLOT restaurant in the north part of town . would you like more information ?,"yes , there is an expensive food_SLOT restaurant called name_SLOT .",33,12,True
622,1,there are several restaurants in the moderate price range . do you have a preference for the type of food or part of town ? EOS_M located in the east side,moderate east EOS_Z1,moderate east EOS_Z1,<go> name_SLOT is a moderately priced restaurant in the east part of town .,"there is a moderate priced food_SLOT restaurant located on the east side , would you like that address ?",32,20,True
553,1,"i would recommend you name_SLOT , an food_SLOT place in the east with moderate price range . EOS_M is there anything else you would recommend ? can i have the address and type of food for it ?",moderate east EOS_Z1 address food,moderate east EOS_Z1 address food,<go> name_SLOT is located at address_SLOT . is there anything else i can help you with ?,would you prefer a different type of food ?,39,10,True
552,1,name_SLOT is a moderately priced restaurant that 's in the south part of town . EOS_M i dont want it . show me another one .,moderate south EOS_Z1,moderate south EOS_Z1,<go> name_SLOT is a moderately priced restaurant in the south part of town .,the name_SLOT is a moderately priced restaurant in the south part of town .,27,15,True
546,1,the only listing for mexican food is name_SLOT . how else may i assist you ? EOS_M i want a restaurant in the centre and serves asian oriental food ? what is the phone number ?,asian centre EOS_Z1 phone,asian oriental centre EOS_Z1 phone,<go> name_SLOT is a asian asian asian centre of town . their phone number is phone_SLOT . is there anything else i can help you with ?,we have four asian oriental restaurants in centre . what price range do you prefer ?,37,17,True
598,1,there are no restaurants serving venetian food in the centre part of town . would you like me to check another part of town ? EOS_M how about thai food ?,thai centre EOS_Z1,thai centre EOS_Z1,<go> name_SLOT is a thai restaurant in the centre of town . would you like their phone number ?,what is the price range you are looking for ?,32,11,True
629,1,name_SLOT ? EOS_M where is saint johns chop house ?,moderate west EOS_Z1,moderate west EOS_Z1 address,<go> name_SLOT is located at address_SLOT . is there anything else i can help you with ?,it is at address_SLOT,11,5,True
673,1,which area would you like ? EOS_M i do not care what area it is in .,moroccan moderate EOS_Z1,moroccan moderate EOS_Z1,<go> name_SLOT is a moroccan restaurant in the moderate price range . would you like their location ?,there are no moderately priced moroccan restaurants in any area . might another type of food interest you ?,18,20,True
547,1,there are no restaurants serving australasian food . would you like something else ? EOS_M portuguese food,portuguese cheap EOS_Z1,portuguese cheap EOS_Z1,<go> name_SLOT is a cheap portuguese restaurant in the area_SLOT part of town . would you like their phone number ?,"there are two restaurants available , name_SLOT and name_SLOT . one is in the area_SLOT and one is in the area_SLOT .",18,23,True
646,1,"name_SLOT is in the west part of town , and it serves food_SLOT food . EOS_M thank you . can i have the address please ?",west EOS_Z1 address,west EOS_Z1 address,<go> name_SLOT is located at address_SLOT . is there anything else i can help you with ?,yes . their address is 139 address_SLOT .,27,9,True
607,1,"i apologize , there are no restaurants in the area that serve halal food . would you like another type of food ? EOS_M how about portuguese food ?",portuguese EOS_Z1,portuguese EOS_Z1,<go> name_SLOT is a portuguese restaurant in the area_SLOT part of town . would you like their phone number ?,"name_SLOT is serves portuguese food , is in the area_SLOT part of town and in the pricerange_SLOT price range . would you like their location ?",30,27,True
675,2,"name_SLOT is a restaurant serving italian food in the north part of town . would you like any additional information ? EOS_M yes , may i have the address and phone number please ?",italian north EOS_Z1 address phone,italian north EOS_Z1 address phone,<go> the address is address_SLOT and the phone number is phone_SLOT . is there anything else i can help you with ?,the address is address_SLOT and the phone number is phone_SLOT .,35,12,True
551,2,there are three chinese restaurants in the north . are you looking for a specific price range ? EOS_M i 'm sorry i meant a chinese restaurant in the east . any price range is ok .,chinese east EOS_Z1,chinese east EOS_Z1,<go> name_SLOT is a chinese restaurant in the east part of town .,how about name_SLOT . it is in the east part of town and serves chinese food .,38,18,True
548,2,there is also the name_SLOT also has pricerange_SLOT european food in the area_SLOT area at address_SLOT postal code postcode_SLOT EOS_M what is the phone number ?,european moderate EOS_Z1 phone,european moderate EOS_Z1 phone,<go> the phone number is phone_SLOT . is there anything else i can help you with ?,their phone number is phone_SLOT .,27,7,True
561,2,name_SLOT serves food_SLOT food in the cheap price range and is in the north part of town . EOS_M are there any other options ?,cheap north EOS_Z1,cheap north EOS_Z1,<go> name_SLOT is a cheap restaurant in the north part of town . would you like their phone number ?,name_SLOT serves food_SLOT food in the cheap price range and is in the north part of town .,26,19,True
603,2,"name_SLOT is in the north part of town , and is moderately priced . it serves food_SLOT food . EOS_M is there any other restaurant ?",moderate north EOS_Z1,moderate north EOS_Z1,<go> name_SLOT is a moderately priced restaurant in the north part of town . would you like their phone number ?,"there is name_SLOT , which serves food_SLOT food in the moderate price range and the north part of town",27,20,True
588,2,i see several options for thai food in the city centre . would you like to narrow them down by price ? EOS_M yes please . like to hear least to most expensive first .,thai expensive centre EOS_Z1,thai expensive centre EOS_Z1,<go> name_SLOT is a thai restaurant in the centre of town . would you like their phone number ?,name_SLOT is the only <unk> and it is expensive .,36,11,True
639,2,which price range are you looking for ? EOS_M any price range is fine .,european EOS_Z1,european EOS_Z1,<go> name_SLOT is a european restaurant in the area_SLOT part of town .,name_SLOT serves european food . is there anything else i can help you with ?,16,16,True
586,2,"yes , there are 6 options . does the part of town matter ? EOS_M i do n't care .",british expensive EOS_Z1,british expensive EOS_Z1,<go> name_SLOT is a expensive british restaurant in the expensive price range . would you like their phone number ?,i could recommend name_SLOT in the <unk> you like more information ?,21,13,True
612,2,name_SLOT is also located in the north and moderately priced . it serves food_SLOT food . EOS_M great ! can i have the phone number and postcode please ?,moderate north EOS_Z1 phone postcode,moderate north EOS_Z1 phone postcode,"<go> the phone number is phone_SLOT , postcode is postcode_SLOT . is there anything else i can help you with ?",name_SLOT is located at address_SLOT . its phone number is phone_SLOT and the postcode is postcode_SLOT . is there anything else i can help you with ?,30,28,True
567,2,name_SLOT is a nice italian restaurant in the moderate price range and it is in the south . EOS_M is there anything else ?,italian moderate south EOS_Z1,italian moderate south EOS_Z1,<go> name_SLOT is a italian restaurant in the south part of town,name_SLOT is the only italian restaurant in the moderately priced category in the south part of town .,25,19,True
672,2,"yes , we have two italian restaurants in the south area . would you prefer the pricerange_SLOT priced or the pricerange_SLOT one ? EOS_M i do not have a preference . please make a suggestion .",italian south EOS_Z1,italian south EOS_Z1,<go> name_SLOT is a italian restaurant in the south part of town . would you like their phone number ?,"name_SLOT is an italian restaurant , it is on the south part of town , and it is in the pricerange_SLOT price range . would you like the address and phone number ?",37,34,True
571,2,another option is name_SLOT . would you like more information on that restaurant ? EOS_M what is the phone number and postcode ?,french expensive EOS_Z1 phone postcode,french expensive EOS_Z1 phone postcode,"<go> the phone number is phone_SLOT , and the postcode is postcode_SLOT . is there anything else i can help you with ?",the phone is phone_SLOT and the postcode is postcode_SLOT,24,10,True
597,2,"name_SLOT is a chinese restaurant in the east part of town . EOS_M address , phone number , and postcode , please",chinese east EOS_Z1 address phone postcode,chinese east EOS_Z1 address phone postcode,<go> name_SLOT is located at address_SLOT and the postcode is postcode_SLOT and the postcode is postcode_SLOT . the phone number is phone_SLOT . is there anything else i can help you with ?,"name_SLOT is located at address_SLOT and their number is phone_SLOT . also , their postcode is postcode_SLOT . is there anything else i can help you with ?",23,29,True
580,2,"there are no restaurants available matching your criteria . would you like to try a different area , price range , or food type ? EOS_M are there any restaurants in the centre that serves north american type of food ?",north american EOS_Z1,north american centre EOS_Z1,<go> name_SLOT is an pricerange_SLOT priced restaurant in the north part of town . would you like more information ?,yes . the name_SLOT serves north american food and is located in the centre part of the city . would you like their location ?,42,26,True
562,2,name_SLOT would be your only option in the north . would you like their address and phone number ? EOS_M that would be great thanks !,italian north EOS_Z1,italian north EOS_Z1 address phone,<go> you 're welcome .,name_SLOT is located at address_SLOT and their phone number is phone_SLOT . may i help you with anything else ?,27,21,True
615,2,"yes , there is an expensive food_SLOT restaurant called name_SLOT . EOS_M what is the phone number of that one please ?",moderate north EOS_Z1 phone,expensive north EOS_Z1 phone,<go> the phone number is phone_SLOT . is there anything else i can help you with ?,the phone number of it is phone_SLOT .,23,9,True
622,2,"there is a moderate priced food_SLOT restaurant located on the east side , would you like that address ? EOS_M yes please , could i have the address , phone number , and postcode of the venue ?",moderate east EOS_Z1 address phone postcode,moderate east EOS_Z1 address phone postcode,<go> name_SLOT is located at address_SLOT and their phone number is phone_SLOT . is there anything else i can help you with ?,"name_SLOT 's address is address_SLOT , their postcode is postcode_SLOT . their phone number is phone_SLOT",39,17,True
553,2,would you prefer a different type of food ? EOS_M yes . what other restaurants did you find ?,moderate east EOS_Z1,moderate east EOS_Z1,<go> name_SLOT is a food_SLOT restaurant in the east part of town,"there are also name_SLOT , which is food_SLOT , and name_SLOT which is food_SLOT .",20,16,True
552,2,the name_SLOT is a moderately priced restaurant in the south part of town . EOS_M what is the address please ?,moderate south EOS_Z1 address,moderate south EOS_Z1 address,<go> name_SLOT is located at address_SLOT . is there anything else i can help you with ?,address_SLOT,22,2,True
546,2,we have four asian oriental restaurants in centre . what price range do you prefer ? EOS_M i do n't care .,asian centre EOS_Z1,asian oriental centre EOS_Z1,<go> name_SLOT is a nice asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian asian,name_SLOT serves asian oriental food and is located in the centre of town . the price range is pricerange_SLOT .,23,21,True
598,2,what is the price range you are looking for ? EOS_M i do n't care .,thai centre EOS_Z1,thai centre EOS_Z1,<go> name_SLOT is in the centre of town . would you like their phone number ?,name_SLOT serves thai food in the centre of town . would you like an additional information regarding this restaurant ?,17,21,True
629,2,it is at address_SLOT EOS_M is this in the west part of town and can i get the phone number ?,moderate west EOS_Z1 phone,moderate west EOS_Z1 phone,<go> the name_SLOT is located at address_SLOT and the phone number is phone_SLOT . is there anything else i can help you with ?,name_SLOT is in west part of town . the phone number is phone_SLOT .,22,15,True
673,2,"there are no moderately priced moroccan restaurants in any area . might another type of food interest you ? EOS_M yes , what about turkish food ?",turkish moderate EOS_Z1,turkish moderate EOS_Z1,<go> name_SLOT is a turkish restaurant in the moderate price range . would you like their phone number ?,name_SLOT and <unk> restaurants are turkish .,28,8,True
547,2,"there are two restaurants available , name_SLOT and name_SLOT . one is in the area_SLOT and one is in the area_SLOT . EOS_M i do n't care",portuguese cheap EOS_Z1,portuguese cheap EOS_Z1,<go> name_SLOT is a cheap portuguese restaurant in the area_SLOT part of town . would you like their phone number ?,how about name_SLOT ? it is a cheap restraunt on address_SLOT,28,12,True
646,2,yes . their address is 139 address_SLOT . EOS_M thank you . i would like their price range and phone number as well please .,west EOS_Z1 phone pricerange,west EOS_Z1 phone pricerange,<go> name_SLOT is a pricerange_SLOT restaurant in the pricerange_SLOT price range . their phone number is phone_SLOT . is there anything else i can help you with ?,name_SLOT is in the pricerange_SLOT price range and the phone number is phone_SLOT .,26,15,True
607,2,"name_SLOT is serves portuguese food , is in the area_SLOT part of town and in the pricerange_SLOT price range . would you like their location ? EOS_M yes , phone number and address please .",portuguese EOS_Z1 address phone,portuguese EOS_Z1 address phone,<go> the address is address_SLOT and the phone number is phone_SLOT . is there anything else i can help you with ?,"there phone number is phone_SLOT and there address is address_SLOT , is there anything else i can help you with ?",36,22,True
675,3,"the address is address_SLOT and the phone number is phone_SLOT . EOS_M thank you , goodbye .",italian north EOS_Z1,italian north EOS_Z1,"<go> thank you , goodbye .",goodbye .,18,3,True
551,3,"how about name_SLOT . it is in the east part of town and serves chinese food . EOS_M okay , may i have the address , phone number and post code please ?",chinese east EOS_Z1 address phone,chinese east EOS_Z1 address phone postcode,<go> name_SLOT is located at address_SLOT and the phone number is phone_SLOT . is there anything else i can help you with ?,"the address is address_SLOT , the postcode is postcode_SLOT and the phone number is phone_SLOT .",34,17,True
548,3,their phone number is phone_SLOT . EOS_M ok thank you good bye,european moderate EOS_Z1,european moderate EOS_Z1,<go> you 're welcome .,thank you . good bye,13,6,True
561,3,name_SLOT serves food_SLOT food in the cheap price range and is in the north part of town . EOS_M that sounds great . may i have their address please ?,cheap north EOS_Z1 address,cheap north EOS_Z1 address,<go> name_SLOT is located at address_SLOT . their address is address_SLOT . can i help you with anything else ?,name_SLOT 's address is address_SLOT,31,6,True
603,3,"there is name_SLOT , which serves food_SLOT food in the moderate price range and the north part of town EOS_M that sounds good . what is their phone number ?",moderate north EOS_Z1 phone,moderate north EOS_Z1 phone,<go> the phone number is phone_SLOT . is there anything else i can help you with ?,the phone number is phone_SLOT .,31,7,True
588,3,name_SLOT is the only <unk> and it is expensive . EOS_M what is the address and phone number ?,thai expensive centre EOS_Z1 address phone,thai centre expensive EOS_Z1 address phone,<go> the address is address_SLOT and the phone number is phone_SLOT . is there anything else i can help you with ?,"the address for name_SLOT is 24 green street city <unk> , and the phone number is phone_SLOT . is there anything else i can help you with ?",20,29,True
639,3,name_SLOT serves european food . is there anything else i can help you with ? EOS_M could i have the phone number and postcode for that restaurant please ?,european EOS_Z1 phone postcode,european EOS_Z1 phone postcode,<go> the phone number is phone_SLOT and postcode is postcode_SLOT . is there anything else i can help you with ?,the phone number is phone_SLOT and the post code is postcode_SLOT . is there anything else ?,30,18,True
586,3,i could recommend name_SLOT in the <unk> you like more information ? EOS_M may i have the phone number ?,british expensive EOS_Z1 phone,british expensive EOS_Z1 phone,<go> the phone number is phone_SLOT . can i help you with anything else ?,their phone number is phone_SLOT . is there anything else i can help you with ?,21,17,True
612,3,name_SLOT is located at address_SLOT . its phone number is phone_SLOT and the postcode is postcode_SLOT . is there anything else i can help you with ? EOS_M that is all i needed . thank you .,moderate north EOS_Z1,moderate north EOS_Z1,<go> you 're welcome . good bye .,thank you for using this system and please call us again . goodbye .,38,15,True
567,3,"name_SLOT is the only italian restaurant in the moderately priced category in the south part of town . EOS_M can i get the address , phone number and postcode , please ?",italian moderate south EOS_Z1 address phone postcode,italian moderate south EOS_Z1 address phone postcode,<go> the address is address_SLOT and the phone number is phone_SLOT and the postcode is postcode_SLOT . is there anything else i can help you with ?,the phone number for name_SLOT phone_SLOT and they are located at address_SLOT . the postcode is postcode_SLOT,33,18,True
672,3,"name_SLOT is an italian restaurant , it is on the south part of town , and it is in the pricerange_SLOT price range . would you like the address and phone number ? EOS_M and postcode ?",italian south EOS_Z1 address phone postcode,italian south EOS_Z1 address phone postcode,"<go> the postcode is address_SLOT , postcode is postcode_SLOT . the phone number is phone_SLOT . is there anything else i can help you with ?","post code is postcode_SLOT , phone number is phone_SLOT , and address is address_SLOT .",38,16,True
571,3,the phone is phone_SLOT and the postcode is postcode_SLOT EOS_M thank you goodbye .,french expensive EOS_Z1,french expensive EOS_Z1,<go> thank you,enjoy your meal . goodbye .,15,7,True
597,3,"name_SLOT is located at address_SLOT and their number is phone_SLOT . also , their postcode is postcode_SLOT . is there anything else i can help you with ? EOS_M no , thank you , goodbye .",chinese east EOS_Z1,chinese east EOS_Z1,<go> thank you for using our system . good bye,thank you .,37,4,True
580,3,yes . the name_SLOT serves north american food and is located in the centre part of the city . would you like their location ? EOS_M can i get the phone number ?,north american EOS_Z1 phone,north american centre EOS_Z1 phone,<go> the phone number is phone_SLOT . is there anything else i can help you with ?,the phone number for name_SLOT is phone_SLOT .,34,9,True
562,3,"name_SLOT is located at address_SLOT and their phone number is phone_SLOT . may i help you with anything else ? EOS_M that 's it , goodbye",italian north EOS_Z1,italian north EOS_Z1,<go> you 're welcome .,"thank you , goodbye .",27,6,True
615,3,the phone number of it is phone_SLOT . EOS_M what is the phone number ?,moderate north EOS_Z1 phone,expensive north EOS_Z1 phone,<go> the phone number is phone_SLOT . is there anything else i can help you with ?,name_SLOT 's phone number is phone_SLOT . how else may i assist you ?,16,15,True
622,3,"name_SLOT 's address is address_SLOT , their postcode is postcode_SLOT . their phone number is phone_SLOT EOS_M thank you .",moderate east EOS_Z1,moderate east EOS_Z1,"<go> thank you , goodbye .",you 're welcome . anything else i can help you find ?,21,13,True
553,3,"there are also name_SLOT , which is food_SLOT , and name_SLOT which is food_SLOT . EOS_M can i have the address of pizza hut fen ditton .",moderate east EOS_Z1 address,moderate east EOS_Z1 address,<go> name_SLOT is located at address_SLOT . is there anything else i can help you with ?,the address of them is address_SLOT,28,7,True
552,3,"address_SLOT EOS_M thanks . could i get the phone number , too ?",moderate south EOS_Z1 phone,moderate south EOS_Z1 phone,<go> the phone number is phone_SLOT . is there anything else i can help you with ?,name_SLOT 's phone number is phone_SLOT,14,7,True
546,3,name_SLOT serves asian oriental food and is located in the centre of town . the price range is pricerange_SLOT . EOS_M what is the phone number ?,asian centre EOS_Z1 phone,asian oriental centre EOS_Z1 phone,<go> the phone number is phone_SLOT . is there anything else i can help you with ?,the phone number for name_SLOT is phone_SLOT . would you like any other information ?,28,16,True
598,3,"name_SLOT serves thai food in the centre of town . would you like an additional information regarding this restaurant ? EOS_M can i get the address and phone number , please ?",thai centre EOS_Z1 address phone,thai centre EOS_Z1 address phone,<go> name_SLOT is located at address_SLOT and the phone number is phone_SLOT . is there anything else i can help you with ?,name_SLOT 's address is address_SLOT and their phone number is phone_SLOT,33,12,True
629,3,"name_SLOT is in west part of town . the phone number is phone_SLOT . EOS_M what type of food do they serve ? and to <unk> , this is moderately priced , correct ?",moderate west EOS_Z1 food,moderate west EOS_Z1 food,<go> name_SLOT serves food_SLOT food . is there anything else i can help you with ?,name_SLOT is a food_SLOT restaurant in the west which is moderately priced .,35,14,True
673,3,name_SLOT and <unk> restaurants are turkish . EOS_M may i have the address of anatolia ?,turkish moderate EOS_Z1 address,turkish moderate EOS_Z1 address,<go> name_SLOT is located at address_SLOT . is there anything else i can help you with ?,the address is address_SLOT .,17,6,True
547,3,"how about name_SLOT ? it is a cheap restraunt on address_SLOT EOS_M sounds great , what is their address ?",portuguese cheap EOS_Z1 address,portuguese cheap EOS_Z1 address,<go> name_SLOT is located at address_SLOT . is there anything else i can help you with ?,"the address is address_SLOT , postcode_SLOT .",21,8,True
646,3,"name_SLOT is in the pricerange_SLOT price range and the phone number is phone_SLOT . EOS_M thank you , goodbye .",west EOS_Z1,west EOS_Z1,"<go> thank you , goodbye .",you 're welcome . goodbye .,21,7,True
607,3,"there phone number is phone_SLOT and there address is address_SLOT , is there anything else i can help you with ? EOS_M no thank you , that is all i needed to know . have a good day .",portuguese EOS_Z1,portuguese EOS_Z1,<go> thank you for using our system .,thank you,40,3,True
675,4,goodbye . EOS_M bye .,italian north EOS_Z1,italian north EOS_Z1,<go> goodbye .,have a good evening .,6,6,True
551,4,"the address is address_SLOT , the postcode is postcode_SLOT and the phone number is phone_SLOT . EOS_M thank you , goodbye .",chinese east EOS_Z1,chinese east EOS_Z1,"<go> thank you , goodbye .",good bye,23,3,True
548,4,thank you . good bye EOS_M thank you goodbye .,european moderate EOS_Z1,european moderate EOS_Z1,<go> thank you,you 're welcome . bye .,11,7,True
561,4,"name_SLOT 's address is address_SLOT EOS_M thank you very much , bye bye",cheap north EOS_Z1,cheap north EOS_Z1,<go> thank you,enjoy !,14,3,True
603,4,"the phone number is phone_SLOT . EOS_M thank you , goodbye",moderate north EOS_Z1,moderate north EOS_Z1,<go> you 're welcome .,you are very welcome . bye .,12,8,True
588,4,"the address for name_SLOT is 24 green street city <unk> , and the phone number is phone_SLOT . is there anything else i can help you with ? EOS_M thank you , goodbye",thai expensive centre EOS_Z1,thai centre expensive EOS_Z1,<go> thank you for using the cambridge restaurant system . goodbye .,have a nice day !,34,6,True
639,4,"the phone number is phone_SLOT and the post code is postcode_SLOT . is there anything else ? EOS_M no , thank you .",european EOS_Z1,european EOS_Z1,<go> thank you,thank you .,24,4,True
586,4,their phone number is phone_SLOT . is there anything else i can help you with ? EOS_M thank you goodbye .,british expensive EOS_Z1,british expensive EOS_Z1,<go> thank you,you 're welcome . good bye .,22,8,True
612,4,thank you for using this system and please call us again . goodbye . EOS_M bye,moderate north EOS_Z1,moderate north EOS_Z1,<go> goodbye .,thank you for using the cambridge restaurant sytem . good bye .,17,13,True
567,4,"the phone number for name_SLOT phone_SLOT and they are located at address_SLOT . the postcode is postcode_SLOT EOS_M thank you , goodbye",italian moderate south EOS_Z1,italian moderate south EOS_Z1,<go> thank you,have a nice day .,23,6,True
672,4,"post code is postcode_SLOT , phone number is phone_SLOT , and address is address_SLOT . EOS_M great , thank you",italian south EOS_Z1,italian south EOS_Z1,<go> you 're welcome .,"thank you , have a nice day !",21,9,True
571,4,enjoy your meal . goodbye . EOS_M bye .,french expensive EOS_Z1,french expensive EOS_Z1,<go> thank you for using the cambridge restaurant system . goodbye .,thank you and have a great day !,10,9,True
597,4,thank you . EOS_M goodbye .,chinese east EOS_Z1,chinese east EOS_Z1,<go> goodbye .,enjoy your meal .,7,5,True
